production_type,product_name,FQS,match,mean,sd,min,max,q25,q50,q75,practice,n_matched,mean_diff_match,pval_pttest,padjust_bonf
milk,Lait,Conventionnel,Lait__Bleu d'Auvergne - Cantal,0.116382363001039,0.0997600711345237,0.00641986825961327,0.502515933411782,0.0472312245173436,0.0859175971423201,0.136417504620159,ha_temp_pasture_pha_pseudofarm,111,-0.00325830654551581,0.873046435053704,1
milk,Lait,Comte - Morbier,Lait__Comte - Morbier,0.167441701079956,0.140883776181427,0.00912499875796321,0.617692447479806,0.0768613375353873,0.125925878138004,0.221319727403564,ha_temp_pasture_pha_pseudofarm,64,0.0789249868426966,0.0769275212557115,1
milk,Lait,Conventionnel,Lait__Comte - Morbier,0.0798202405550803,0.101461302203404,0.000591038874022535,0.468374760957781,0.0202985000464205,0.0395970926270342,0.0906864756291354,ha_temp_pasture_pha_pseudofarm,74,0.0789249868426966,0.0769275212557115,1
milk,Lait,Conventionnel,Lait__Fromages de Savoie,0.1112104914057,0.0985202991843828,0.00641986825961327,0.502515933411782,0.0419775053223268,0.0853940758388614,0.129825491995747,ha_temp_pasture_pha_pseudofarm,99,0.00785141346327613,0.754336637629413,1
milk,Lait,Fromages de Savoie,Lait__Fromages de Savoie,0.11909668994825,0.106416283509112,0.0120527159626541,0.489112259370889,0.0550785572402719,0.0924752633232255,0.145716730310296,ha_temp_pasture_pha_pseudofarm,33,0.00785141346327613,0.754336637629413,1
milk,Lait,Conventionnel,Lait__Munster,0.0477336047723142,0.066830717275259,0.00249791202453333,0.468374760957781,0.0148389094868098,0.0315893538791571,0.0497019446781981,ha_temp_pasture_pha_pseudofarm,114,-0.00436804418530506,0.723571910373566,1
milk,Lait,Munster,Lait__Munster,0.0431583325513394,0.0408739230088082,0.00103512925816222,0.150682687923927,0.0129261349189842,0.0339643739237174,0.0570345258357854,ha_temp_pasture_pha_pseudofarm,38,-0.00436804418530506,0.723571910373566,1
milk,Lait,AB,Lait__AB,1195.87256333949,697.0916860302,103.115612485261,3005.5495569326,700.626913911513,1093.90243825241,1601.73331165197,kg_DM_panim_maize_produced,88,-1453.70742645025,9.20944407258789e-11,4.95468091105228e-08
milk,Lait,Conventionnel,Lait__AB,2446.8146658447,1160.90940965192,195.099025312716,11496.6710581207,1707.00171020128,2393.63944485257,3009.05160108531,kg_DM_panim_maize_produced,264,-1453.70742645025,9.20944407258789e-11,4.95468091105228e-08
milk,Lait,Beurre de Charentes-Poitou,Lait__Beurre de Charentes-Poitou,3033.36155014772,1399.58142204677,590.466997836496,6197.69002936623,1910.87527910577,2592.54131262664,4027.50465847266,kg_DM_panim_maize_produced,59,367.282698323997,0.107881825396757,1
