production_type,product_name,FQS,n,BVI_ha,BVI_kg,statistique,A.3.1_max,A.4.5_max,A.4.5_min_max,A.4.5_org_max,A.5.1_max,yield,cow_pMFA,feed_autonomy,grassland_share_pseudofarm,ha_temp_pasture_pha_pseudofarm,kg_DM_panim_maize_produced,MFA_pcow,MFA_pha_pseudofarm,nb_cow_pha,share_concent,share_soybean,yield_l_panim,yield_l_pha,feed_A.3.1_max,feed_A.4.5_max,feed_A.4.5_min_max,feed_A.4.5_org_max,feed_A.5.1_max,feed_yield
crop,Autres cereales,Conventionnel,172,0.182429129971823,0.000106585772090662,mean,47.5400480175618,206.992068661035,125.635450624244,78.1274458740147,74.2054372313459,3136.41471013263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Autres cereales,Conventionnel,172,0.0763877475253604,0.000126149467314338,sd,51.1340859988784,126.820668186582,76.8103414563618,107.643537987667,53.3517154410841,1885.46279567055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Autres cereales,Conventionnel,172,0.063510313523751,1.32325292340561e-05,q0,0,18.6819864716959,0,10.882197997632,0,197.550375345713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Autres cereales,Conventionnel,172,0.127395343241988,3.61704668991933e-05,q25,7.83694470489939,130.046575413893,68.6030114134622,18.5900110404375,29.1318451226773,1694.81691211524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Autres cereales,Conventionnel,172,0.170588924779957,5.95370988576664e-05,q50,32.8307561967958,191.950327528269,123.405113239328,58.0603601903413,64.9277247809238,2940.59498979238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Autres cereales,Conventionnel,172,0.209275934656319,0.000104101929177362,q75,70.2768450095529,258.48896316225,182.776202554728,85.6784885586734,109.989844134521,4645.35519125683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Autres cereales,Conventionnel,172,0.451428591954065,0.00073207236129323,q100,229.068824638592,759.640919231174,269.352906450692,783.536932574232,237.901963492964,8076.38888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Autres cereales,Conventionnel,172,0.451428591954065,0.00073207236129323,max,229.068824638592,759.640919231174,269.352906450692,783.536932574232,237.901963492964,8076.38888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Ble tendre,Conventionnel,3124,0.22397949276573,4.00696005383549e-05,mean,60.5662536330094,236.121094001466,174.517632814004,49.9233442041419,141.118924179277,6487.40826955236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Ble tendre,Conventionnel,3124,0.0800802159117838,9.10528995885713e-05,sd,52.91677476763,122.800390044468,76.4448581992563,97.1130869693076,74.4448084322836,2144.57963517195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Ble tendre,Conventionnel,3124,0.0550859812916545,9.50424747932846e-06,q0,0,10.5842660561162,0,6.19580475943394,0,51.698670605613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Ble tendre,Conventionnel,3124,0.168696154078742,2.59553539387371e-05,q25,21.7372209805067,164.372401879212,121.235318525601,10.5842660561162,87.8947608404821,4970.66783520407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Ble tendre,Conventionnel,3124,0.206667302763516,3.3450312784989e-05,q50,49.2468469821932,220.093403013456,184.15454542997,28.5995563829824,139.820440041406,6460.10039658437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Ble tendre,Conventionnel,3124,0.269424428624512,4.42278669088721e-05,q75,86.1415954437333,285.650018709882,241.092698074847,43.816163058103,187.42639216082,8000.88576417848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Ble tendre,Conventionnel,3124,0.500000028958637,0.00488032629182717,q100,246.166070798635,759.640919231174,269.352906450692,783.536932574232,452.767450826648,16710.7645174767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Ble tendre,Conventionnel,3124,0.500000028958637,0.00488032629182717,max,246.166070798635,759.640919231174,269.352906450692,783.536932574232,452.767450826648,16710.7645174767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
milk,Conventionnel,Conventionnel,879,0.169388399893028,6.07980350298002e-05,mean,NA,NA,NA,NA,NA,NA,1.35471338426751,0.603818424945509,0.218351562052168,0.127270521688035,3068.23440104884,0.875760786914578,0.439604036214396,0.528882032509226,0.396985883190723,0.0618845818256865,7102.33513821927,3662.40105627255,97.1903630514456,335.906194923467,120.236169188793,249.177115931117,175.20162660485,6480.77080145083
milk,Conventionnel,Conventionnel,879,0.0353875130039589,1.89902264369071e-05,sd,NA,NA,NA,NA,NA,NA,0.626909019487798,0.143900145522139,0.178196662806977,0.127249378481067,1364.92059909627,0.364357766971643,0.160031339344003,0.167313118841831,0.140803219833703,0.024229399808841,1710.17576662096,1206.69217701532,91.843130051301,220.532020254977,79.7945305854381,257.969846181147,190.457398993393,3343.61200996491
milk,Conventionnel,Conventionnel,879,0.0570241863203906,1.38656182908805e-05,q0,NA,NA,NA,NA,NA,NA,0.287861347996243,0,0,0.000252113135267936,99.4250972426092,0.189200808636081,0.0359341626203643,0.121588082759617,0,0,393.599137931034,315.047685548861,0,9.20648115663408,0,6.27713267342719,0,51.698670605613
milk,Conventionnel,Conventionnel,879,0.146571465771196,4.91004614110863e-05,q25,NA,NA,NA,NA,NA,NA,0.939282632529946,0.5072743968522,0.0728208447456499,0.0321410674063404,2185.78270392397,0.613903535434729,0.322528551219683,0.417351058820431,0.30819385475494,0.046053454240299,6065.76295147756,2892.36996099166,45.3747445559041,178.249060976064,49.8675350031785,66.9404223790673,71.6697213065358,3688.09009252381
milk,Conventionnel,Conventionnel,879,0.172951011169851,5.82823598598999e-05,q50,NA,NA,NA,NA,NA,NA,1.21462182094169,0.605125047236298,0.183830323676074,0.0842825037645052,3001.14474296804,0.823302064285694,0.431018340322965,0.502480430489337,0.399259171473594,0.0615753259071729,7296.67088607595,3573.6591776042,58.5268122347731,239.941833867123,110.794915226347,161.971005016714,118.078227082318,6413.48711259131
milk,Conventionnel,Conventionnel,879,0.193101268918231,6.98972617181099e-05,q75,NA,NA,NA,NA,NA,NA,1.62892075112453,0.704828530744887,0.336610108764125,0.183223345177955,3844.53384508738,1.06464243901087,0.546128615471349,0.60941623550092,0.490325531555496,0.0773315413750145,8337.98464398843,4251.37529120013,93.410101010101,480.891692367053,173.488403527556,386.596346664548,149.383009053613,7423.19768237021
milk,Conventionnel,Conventionnel,879,0.263435096107847,0.00025316698501158,q100,NA,NA,NA,NA,NA,NA,5.2853896725328,0.996461115150019,0.844495853862839,0.686906711565794,16451.6173163812,3.47389466130427,0.991551220982642,1.77437890939142,0.949313040481837,0.157601785739588,14315.44,11122.5696090047,321.739932119543,776.682003923228,269.550811611826,813.39360039298,655.422286225402,74111.1111111111
milk,Conventionnel,Conventionnel,879,0.263435096107847,0.00025316698501158,max,NA,NA,NA,NA,NA,NA,5.2853896725328,0.996461115150019,0.844495853862839,0.686906711565794,16451.6173163812,3.47389466130427,0.991551220982642,1.77437890939142,0.949313040481837,0.157601785739588,14315.44,11122.5696090047,321.739932119543,776.682003923228,269.550811611826,813.39360039298,655.422286225402,74111.1111111111
crop,Mais grain,Conventionnel,1641,0.24228848652483,3.97460639565465e-05,mean,65.9897670601827,364.961249630618,148.826724381163,222.017747924047,85.9419447124681,7419.48537814182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Mais grain,Conventionnel,1641,0.0809677523991429,4.1039307751065e-05,sd,56.1228063081054,197.983954020136,70.9482841279487,232.567283565854,44.8138399160652,2864.21625144379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Mais grain,Conventionnel,1641,0.0899746548007804,8.41334380026635e-06,q0,0,61.0824823782276,0,51.9475632637754,0,193.548387096774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Mais grain,Conventionnel,1641,0.179564035600372,2.44312167167336e-05,q25,26.1832760595647,224.430243376869,97.9069354571457,61.0824823782276,56.488231867861,5363.33802156587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Mais grain,Conventionnel,1641,0.224063271022879,3.28645791658053e-05,q50,53.8156028368794,304.651346249935,153.135959659488,126.199754012531,82.4542443585639,7352.94117647059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Mais grain,Conventionnel,1641,0.288761416884973,4.43931716548903e-05,q75,90.9415066146726,446.798909025698,196.376479433838,256.803950560176,107.862983431024,9424.69717362046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Mais grain,Conventionnel,1641,0.490061186094257,0.00122550045240648,q100,246.166070798635,759.640919231174,269.352906450692,783.536932574232,452.767450826648,24156.7441860465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Mais grain,Conventionnel,1641,0.490061186094257,0.00122550045240648,max,246.166070798635,759.640919231174,269.352906450692,783.536932574232,452.767450826648,24156.7441860465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Melange cereales d'ete,Conventionnel,124,0.14969415861928,4.21437682404946e-05,mean,33.1528173943814,197.335325236511,108.704570243672,87.5261165483175,39.9318291299905,4014.03447623349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Melange cereales d'ete,Conventionnel,124,0.0589491822452241,2.68900566195902e-05,sd,37.8995082387279,89.7012445726736,68.0505025045296,58.4316302737268,40.0810411494505,1239.51107381444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Melange cereales d'ete,Conventionnel,124,0.0586574720086283,1.30172647345412e-05,q0,0,55.3334957375705,0,18.5900110404375,0,988.593155893536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Melange cereales d'ete,Conventionnel,124,0.109742330314844,2.85521838627599e-05,q25,0.629265123441932,138.70214856348,62.2738542003348,56.6197645912882,10.2825988123697,3164.8222941939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Melange cereales d'ete,Conventionnel,124,0.141819035522862,3.51242216998101e-05,q50,21.2061054772722,186.36627043583,107.438669748091,72.0139390263156,26.7811899640899,4000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Melange cereales d'ete,Conventionnel,124,0.174907087993394,4.71764094856065e-05,q75,53.101624862589,237.541415232385,146.136654922332,92.3292529500586,59.5193306111708,4809.80637925916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Melange cereales d'ete,Conventionnel,124,0.378887688082306,0.0001720371923693,q100,198.375776397515,583.287467103714,269.352906450692,406.731245316862,209.446347031963,7000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Melange cereales d'ete,Conventionnel,124,0.378887688082306,0.0001720371923693,max,198.375776397515,583.287467103714,269.352906450692,406.731245316862,209.446347031963,7000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Triticale,Conventionnel,763,0.189023035486265,4.65386924639415e-05,mean,40.7782657787632,281.851004355988,95.1590570389822,188.373102838717,65.112482425231,4630.63263385693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Triticale,Conventionnel,763,0.0739799896373008,3.27660820877888e-05,sd,41.5094009786119,132.451828770905,56.4292468704653,131.548299120756,55.5259056802623,1500.0281750551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Triticale,Conventionnel,763,0.0613002539189477,1.00279455553864e-05,q0,0,45.2921143980481,0,40.4054460190818,0,454.959053685168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Triticale,Conventionnel,763,0.139033950934285,2.94991937942116e-05,q25,6.4812265048644,203.762181070429,55.5332037737664,125.701299961933,22.1481597839783,3601.49009268137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Triticale,Conventionnel,763,0.176488353191824,3.91371071963976e-05,q50,31.2509119589865,252.376692623195,88.1644919670759,161.686653345069,51.4778481459018,4721.608040201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Triticale,Conventionnel,763,0.223593763794012,5.27853237834143e-05,q75,61.1678739244523,323.936792691861,125.950932892383,208.40377802038,97.5124532474765,5618.51474596573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Triticale,Conventionnel,763,0.466970816481069,0.00040426347644809,q100,246.166070798635,759.640919231174,269.352906450692,783.536932574232,400.003333333333,9783.95061728395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Triticale,Conventionnel,763,0.466970816481069,0.00040426347644809,max,246.166070798635,759.640919231174,269.352906450692,783.536932574232,400.003333333333,9783.95061728395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
milk,Fromages de Savoie,Fromages de Savoie,30,0.138817911630073,6.29922029748945e-05,mean,NA,NA,NA,NA,NA,NA,0.917899375850844,0.639952925334494,0.360226459063503,0.145405956302344,1051.26765520905,1.14563286746988,0.52524942318526,0.478055239848422,0.375113342113464,0.0572635387881356,6439.99726274548,2848.82237856367,87.2504217430084,339.41529511155,103.420072522023,270.688140535493,148.304815771396,5975.61383857743
milk,Fromages de Savoie,Fromages de Savoie,30,0.0305825333761264,1.9268488478603e-05,sd,NA,NA,NA,NA,NA,NA,0.220854538465548,0.163566511120443,0.186352694685696,0.137524583552427,772.215182686531,0.254368784636062,0.155634705623717,0.173247795355814,0.132182392961516,0.0248538595245033,1733.27079938107,663.995399886585,92.3161577727545,223.183739988655,83.7353191571481,256.969724667137,200.599723563842,2762.48902501642
milk,Fromages de Savoie,Fromages de Savoie,30,0.059096146122775,2.67490074390751e-05,q0,NA,NA,NA,NA,NA,NA,0.562478255903145,0.350906050289785,0.0973115526896172,0.0120644459749123,153.836715494576,0.642779699468913,0.259640054868561,0.243194077321457,0.0340689085507421,0.00247067220655574,1786.5046728972,1593.48311103244,0,12.2928933516259,0,6.97751098630903,0,1766.76562593607
milk,Fromages de Savoie,Fromages de Savoie,30,0.127599057249631,4.84375996945287e-05,q25,NA,NA,NA,NA,NA,NA,0.763178229537995,0.51830846613414,0.241987417449592,0.0605834623723411,665.99793132893,0.973514777468995,0.43018772761404,0.341366283999913,0.323932354892923,0.0448439519425779,5395.43178571429,2376.88646868626,45.3747445559041,178.249060976064,34.553075951138,66.9404223790673,31.4064348852685,3899.30750843645
milk,Fromages de Savoie,Fromages de Savoie,30,0.140265243641421,6.63834368083212e-05,q50,NA,NA,NA,NA,NA,NA,0.903249995714733,0.594098701999574,0.340405083063087,0.100310235177019,969.880086006802,1.10738657434268,0.486705869852051,0.400690890673187,0.401900896993686,0.0658886256434913,6614.24270790937,2817.67632548116,58.5268122347731,220.118644925824,92.9202681190301,172.667224687093,85.8321895723261,6226.3839047173
milk,Fromages de Savoie,Fromages de Savoie,30,0.158499254571767,7.7278241730062e-05,q75,NA,NA,NA,NA,NA,NA,1.02721749969695,0.730529579311646,0.376943575887491,0.172204299769761,1256.23585381818,1.31054014423271,0.594984579542299,0.599792656586571,0.471166707667582,0.0747147371906643,7275.42006802721,3211.74975511166,76.0429883410408,446.506914107385,150.441814071274,413.914815162221,146.007575736412,7397.88299059461
milk,Fromages de Savoie,Fromages de Savoie,30,0.198651143086167,0.00010623168678513,q100,NA,NA,NA,NA,NA,NA,1.55574297201084,0.985534550200686,0.965371396077737,0.489302430247729,3253.01995972611,1.7778465025183,0.965371396077737,0.891955747559431,0.604376726923234,0.0904748730503196,9708.10687022901,4366.85583287863,321.739932119543,776.682003923228,269.550811611826,813.39360039298,655.422286225402,15117.6470588235
milk,Fromages de Savoie,Fromages de Savoie,30,0.198651143086167,0.00010623168678513,max,NA,NA,NA,NA,NA,NA,1.55574297201084,0.985534550200686,0.965371396077737,0.489302430247729,3253.01995972611,1.7778465025183,0.965371396077737,0.891955747559431,0.604376726923234,0.0904748730503196,9708.10687022901,4366.85583287863,321.739932119543,776.682003923228,269.550811611826,813.39360039298,655.422286225402,15117.6470588235
crop,Ble tendre,LR,97,0.230290356790979,3.95298885622205e-05,mean,61.8622197943781,234.405882262953,192.67405407255,32.8885419387565,156.580257948336,6323.5071025331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Ble tendre,LR,97,0.0637013622421839,1.63617730216571e-05,sd,49.0789441422445,79.7296647733931,54.6004515952155,47.2274658826071,67.9310548046815,1963.08193705008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Ble tendre,LR,97,0.140504777016804,1.55435345581489e-05,q0,0,58.7097564933619,48.1254904372457,8.56015874767486,48.5366437880571,2780.20176544767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Ble tendre,LR,97,0.180248601034483,2.90993698652866e-05,q25,27.8029529783007,189.739557468442,161.068138332789,10.5842660561162,99.6386440499076,4740.66505022515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Ble tendre,LR,97,0.210286037275087,3.68103900087837e-05,q50,51.1505016722408,221.198631479502,195.181318367095,10.5842660561162,156.193257794356,6159.38141076219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Ble tendre,LR,97,0.270456165879153,4.67447411442378e-05,q75,88.1435594886922,261.429547357402,228.678579696774,34.6614983145802,201.518499588354,7745.93338497289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Ble tendre,LR,97,0.384432880009243,0.00013310956497171,q100,237.154904126092,493.926380577101,269.352906450692,297.484737112097,354.784885981415,10799.85813926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Ble tendre,LR,97,0.384432880009243,0.00013310956497171,max,237.154904126092,493.926380577101,269.352906450692,297.484737112097,354.784885981415,10799.85813926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
milk,Munster,Munster,38,0.159008823474085,6.56313788590428e-05,mean,NA,NA,NA,NA,NA,NA,1.08962964882584,0.608867281744511,0.314387162115773,0.0566544605792332,2695.21379881795,1.00664276922316,0.447977998914476,0.452728615040803,0.425213315514156,0.0648110385039017,6928.75442367171,3075.57858804256,103.720753228436,342.408811154237,127.189694863423,248.694676979682,164.385421517359,6258.3459978073
milk,Munster,Munster,38,0.0338764505789183,1.4898425774439e-05,sd,NA,NA,NA,NA,NA,NA,0.375573143060172,0.135764946217768,0.147940461940296,0.0622612446656787,1065.5365864616,0.278622763992415,0.157260107145006,0.112510039751247,0.129868087074038,0.0235442298808973,1670.9730781754,811.731450143864,91.3764074994515,220.210643989849,84.3854238869559,261.449959366047,189.473551840785,2976.7978856061
milk,Munster,Munster,38,0.0646484847797136,2.19599847875383e-05,q0,NA,NA,NA,NA,NA,NA,0.686703110443588,0.366971286277423,0.0844800267506943,0.00103666314144252,868.329284976026,0.461510530540971,0.234695976394548,0.281412110344972,0.0576471228507851,0.00128368030570926,1838.99408284024,543.126985778439,3.79239348012582,20.5912765131984,0,18.1234131786401,0,1000
milk,Munster,Munster,38,0.144958996114706,5.41173910153927e-05,q25,NA,NA,NA,NA,NA,NA,0.856625810323602,0.525232883268283,0.205252522966991,0.0149972022170078,1809.50802314707,0.781865489562343,0.335770364345976,0.379181807582119,0.322817212997887,0.0539974245049651,6158.39369003432,2540.20585424368,51.7682699732025,178.249060976064,55.3226535417425,65.6524908869355,67.4329728075078,4000
milk,Munster,Munster,38,0.163702584697064,6.59669062389825e-05,q50,NA,NA,NA,NA,NA,NA,0.960772246596687,0.56477490870803,0.278401482346319,0.037147372708791,2652.69382468213,1.04142995540965,0.398256545254514,0.424776445164288,0.466499750017589,0.0736004145120116,6832.85714285714,3145.7291967432,58.5268122347731,279.956370487616,110.794915226347,160.911099456904,101.708479146652,6413.48711259131
milk,Munster,Munster,38,0.181373517894719,7.4373882993875e-05,q75,NA,NA,NA,NA,NA,NA,1.2867502481501,0.662908526945918,0.415445481645036,0.0672268555661081,3289.05172708459,1.16738243448213,0.522091803352209,0.509954135644178,0.508537493051016,0.0803633518908556,8232.72985789787,3374.20602529982,105.44698908797,401.307710703957,173.488403527556,318.077932515093,149.383009053613,7423.19768237021
milk,Munster,Munster,38,0.232135673133719,9.88837592360766e-05,q100,NA,NA,NA,NA,NA,NA,2.16679779511819,0.99248422636911,0.659103427844342,0.25147806043683,4605.23179436606,1.45623339226472,0.889132284578851,0.768877172252544,0.663584998692989,0.108120139411101,9789.84615384615,5070.37410558956,321.739932119543,776.682003923228,269.550811611826,813.39360039298,655.422286225402,15174.0475957301
milk,Munster,Munster,38,0.232135673133719,9.88837592360766e-05,max,NA,NA,NA,NA,NA,NA,2.16679779511819,0.99248422636911,0.659103427844342,0.25147806043683,4605.23179436606,1.45623339226472,0.889132284578851,0.768877172252544,0.663584998692989,0.108120139411101,9789.84615384615,5070.37410558956,321.739932119543,776.682003923228,269.550811611826,813.39360039298,655.422286225402,15174.0475957301
