farm_id,org_farming,crop,area_ha
36200000030509,FALSE,CVEGOTH,10.81
36200000030510,FALSE,CWHTC,27
36200000030510,FALSE,CBRL,5.4
36200000030510,FALSE,CMZ,43.4
36200000030511,FALSE,CWHTC,6
36200000030511,FALSE,CBRL,12
36200000030511,FALSE,CMZ,23.5
36200000030512,FALSE,CWHTC,66
36200000030512,FALSE,CRAPE,33
36200000030513,FALSE,CWHTC,52.2
36200000030513,FALSE,CMZ,60.15
36200000030513,FALSE,CRAPE,8.81
36200000030514,FALSE,CWHTC,51
36200000030514,FALSE,CMZ,11.4
36200000030514,FALSE,CCEROTH,6.6
36200000030514,FALSE,CVEGOF,57.1
36200000030514,FALSE,CCRT,15
36200000030514,FALSE,CVEGOTH,42.1
36200000030515,FALSE,CWHTC,37.16
36200000030515,FALSE,CMZ,64.3
36200000030515,FALSE,CVEGOF,62.78
36200000030515,FALSE,CCRT,6.6
36200000030515,FALSE,CVEGOTH,56.18
36200000030516,FALSE,CWHTC,19.2
36200000030516,FALSE,CMZ,26.3
36200000030520,FALSE,CWHTC,28.07
36200000030520,FALSE,CMZ,3.52
36200000030522,FALSE,CWHTC,4.4
36200000030522,FALSE,CBRL,4.6
36200000030522,FALSE,COAT,4
36200000030523,FALSE,CWHTC,22.8
36200000030525,FALSE,CWHTC,16.71
36200000030525,FALSE,CBRL,18.43
36200000030525,FALSE,CMZ,18.22
36200000030529,FALSE,CWHTC,2.19
36200000030529,FALSE,CMZ,6.57
36200000030531,FALSE,CWHTC,14.5
36200000030531,FALSE,CBRL,11
36200000030531,FALSE,CMZ,15
36200000030532,FALSE,CWHTC,15.15
36200000030532,FALSE,CMZ,42.45
36200000030532,FALSE,CCEROTH,4.5
36200000030532,FALSE,CPEA,4
36200000030532,FALSE,CCRPPROTOTH,13.8
36200000030532,FALSE,CRAPE,5.64
36200000030532,FALSE,CLINSED,5.2
36200000030533,TRUE,CCEROTH,4.96
36200000030535,FALSE,CRAPE,7.23
36200000030536,TRUE,CCEROTH,11.25
36200000030538,FALSE,CWHTC,3.8
36200000030539,FALSE,CMZ,3.8
36200000030539,FALSE,CCEROTH,11.18
36200000030540,FALSE,CWHTC,16.09
36200000030540,FALSE,CMZ,16.35
36200000030540,FALSE,CRAPE,7.48
36200000030542,FALSE,CWHTC,4.02
36200000030542,FALSE,CBRL,3.54
36200000030542,FALSE,CMZ,2.98
36200000030543,FALSE,CWHTC,25.88
36200000030543,FALSE,CBRL,20.24
36200000030543,FALSE,COAT,0.44
36200000030543,FALSE,CMZ,7
36200000030543,FALSE,CPOT,5.62
36200000030543,FALSE,CPOTOTH,5.62
36200000030543,FALSE,CVEGOF,27.93
36200000030543,FALSE,CVEGOTH,27.93
36200000030547,FALSE,CWHTC,11.89
36200000030547,FALSE,CBRL,5.55
36200000030547,FALSE,CRAPE,6.91
36200000030547,FALSE,CVEGOF,12.78
36200000030547,FALSE,CVEGOTH,12.78
36200000030549,FALSE,CWHTC,13.06
36200000030549,FALSE,CBRL,6.11
36200000030549,FALSE,COAT,0.4
36200000030549,FALSE,CMZ,33.59
36200000030550,FALSE,CWHTC,5
36200000030550,FALSE,CMZ,5.8
36200000030551,TRUE,CCEROTH,4.64
36200000030551,TRUE,CPEA,2.24
36200000030552,FALSE,CWHTC,6.8
36200000030552,FALSE,CMZ,5.2
36200000030553,TRUE,CCEROTH,8.21
36200000030556,FALSE,CWHTC,31
36200000030556,FALSE,CBRL,8
36200000030556,FALSE,CMZ,22.45
36200000030556,FALSE,CRAPE,6
36200000030557,FALSE,CBRL,6
36200000030557,FALSE,CMZ,5
36200000030559,FALSE,CWHTC,2.7
36200000030560,FALSE,CWHTC,36.84
36200000030560,FALSE,CBRL,8.17
36200000030560,FALSE,CMZ,44.23
36200000030561,FALSE,CBRL,27.01
36200000030561,FALSE,CPEA,7.15
36200000030562,FALSE,CWHTC,25.79
36200000030562,FALSE,CBRL,7.71
36200000030562,FALSE,CMZ,3.6
36200000030563,FALSE,CWHTC,34.1
36200000030563,FALSE,CMZ,37.33
36200000030563,FALSE,CCEROTH,2.8
36200000030564,FALSE,CWHTC,11.18
36200000030564,FALSE,CMZ,13.77
36200000030564,FALSE,CCEROTH,3.1
36200000030565,FALSE,CWHTC,2.42
36200000030565,FALSE,CBRL,5.16
36200000030565,FALSE,CPOT,0.2
36200000030565,FALSE,CPOTOTH,0.2
36200000030565,FALSE,CVEGOF,11.31
36200000030565,FALSE,CCFL,10.27
36200000030566,FALSE,CWHTC,14.38
36200000030566,FALSE,CBRL,2.51
36200000030566,FALSE,CMZ,13.95
36200000030567,FALSE,CBRL,3.5
36200000030567,FALSE,CMZ,2.5
36200000030568,FALSE,CWHTC,31.25
36200000030568,FALSE,CBRL,1.61
36200000030568,FALSE,CMZ,10.66
36200000030568,FALSE,CCEROTH,5.7
36200000030570,FALSE,CWHTC,6.85
36200000030570,FALSE,CBRL,3.87
36200000030570,FALSE,CRAPE,3.7
36200000030574,FALSE,CWHTC,16.16
36200000030574,FALSE,CBRL,4.53
36200000030574,FALSE,COAT,1.83
36200000030574,FALSE,CRAPE,6.53
36200000030576,FALSE,CWHTC,2.53
36200000030576,FALSE,CBRL,15.47
36200000030576,FALSE,CPOT,17.71
36200000030576,FALSE,CPOTOTH,17.71
36200000030576,FALSE,CVEGOF,46.6
36200000030576,FALSE,CCFL,40.83
36200000030577,TRUE,COAT,12.7
36200000030577,TRUE,CMZ,8.78
36200000030577,TRUE,CCEROTH,14.8
36200000030578,FALSE,CMZ,2
36200000030579,FALSE,CWHTC,38.38
36200000030579,FALSE,CBRL,20.72
36200000030579,FALSE,COAT,2.45
36200000030579,FALSE,CMZ,8.08
36200000030579,FALSE,CRAPE,17.15
36200000030580,TRUE,CPOT,16.74
36200000030580,TRUE,CPOTOTH,16.74
36200000030580,TRUE,CVEGOF,8.84
36200000030580,TRUE,CCFL,3.93
36200000030580,TRUE,CONION,0.17
36200000030580,TRUE,CVEGOTH,4.74
36200000030582,FALSE,CWHTC,42.66
36200000030582,FALSE,CMZ,2.3
36200000030582,FALSE,CRAPE,8.87
36200000030582,FALSE,CVEGOF,7.18
36200000030582,FALSE,CVEGOTH,7.18
36200000030583,FALSE,CWHTC,8.49
36200000030583,FALSE,CBRL,20.32
36200000030583,FALSE,CMZ,2.2
36200000030583,FALSE,CPOT,8.5
36200000030583,FALSE,CPOTOTH,8.5
36200000030585,FALSE,CWHTC,20.37
36200000030585,FALSE,CBRL,10.35
36200000030585,FALSE,CMZ,45.15
36200000030585,FALSE,CCEROTH,8.99
36200000030585,FALSE,CPEA,5.21
36200000030586,FALSE,CWHTC,38.25
36200000030586,FALSE,CMZ,65.81
36200000030589,FALSE,CWHTC,44.48
36200000030589,FALSE,CBRL,9.92
36200000030589,FALSE,CMZ,36.58
36200000030589,FALSE,CRAPE,9.62
36200000030590,TRUE,CVEGOF,39.5
36200000030590,TRUE,CCFL,26
36200000030590,TRUE,CVEGOTH,13.5
36200000030591,FALSE,CBRL,6.5
36200000030592,FALSE,CWHTC,13.78
36200000030592,FALSE,CMZ,13.71
36200000030594,FALSE,CWHTC,3.08
36200000030595,TRUE,CPOT,2.5
36200000030595,TRUE,CPOTOTH,2.5
36200000030595,TRUE,CMEDIC,0.45
36200000030595,TRUE,CVEGOF,5.75
36200000030595,TRUE,CCFL,5.75
36200000030597,FALSE,CWHTC,20.43
36200000030597,FALSE,CBRL,4.32
36200000030597,FALSE,CMZ,27.06
36200000030598,FALSE,CWHTC,6.28
36200000030598,FALSE,CMZ,1.5
36200000030599,FALSE,CWHTC,18.5
36200000030599,FALSE,CBRL,19
36200000030599,FALSE,CPEA,9
36200000030601,FALSE,CVEGOF,29.38
36200000030601,FALSE,CCFL,15
36200000030601,FALSE,CVEGOTH,14.38
36200000030602,FALSE,CWHTC,19.81
36200000030602,FALSE,CCEROTH,26.99
36200000030602,FALSE,CRAPE,9
36200000030603,FALSE,CWHTC,15.81
36200000030603,FALSE,CCEROTH,8.89
36200000030603,FALSE,CRAPE,15.28
36200000030606,FALSE,CVEGOF,26.19
36200000030606,FALSE,CCFL,15.5
36200000030606,FALSE,CVEGOTH,10.69
36200000030611,FALSE,CWHTC,5.77
36200000030611,FALSE,COAT,0.74
36200000030611,FALSE,CCEROTH,5.9
36200000030612,FALSE,CWHTC,30.98
36200000030614,FALSE,CWHTC,49.51
36200000030614,FALSE,CMZ,37.08
36200000030614,FALSE,CRAPE,9.93
36200000030616,FALSE,CBRL,6.08
36200000030618,FALSE,CWHTC,11.73
36200000030618,FALSE,CBRL,5.15
36200000030618,FALSE,CCEROTH,7.94
36200000030622,FALSE,CWHTC,18.81
36200000030622,FALSE,CBRL,9.39
36200000030622,FALSE,COAT,1.66
36200000030622,FALSE,CMZ,1.89
36200000030622,FALSE,CCEROTH,4.15
36200000030622,FALSE,CRAPE,20.3
36200000030626,FALSE,CWHTC,2.6
36200000030626,FALSE,CBRL,4.6
36200000030626,FALSE,CCEROTH,5.55
36200000030630,FALSE,CVEGOF,53
36200000030630,FALSE,CCFL,34.4
36200000030630,FALSE,CVEGOTH,18.6
36200000030631,FALSE,CWHTC,28.96
36200000030631,FALSE,CMZ,10.7
36200000030631,FALSE,CRAPE,9.57
36200000030634,FALSE,CWHTC,10.47
36200000030634,FALSE,CBRL,2.48
36200000030636,FALSE,CWHTC,55.36
36200000030637,FALSE,CWHTC,35
36200000030639,FALSE,CWHTC,80.05
36200000030639,FALSE,CBRL,37.37
36200000030639,FALSE,CMZ,82.52
36200000030643,FALSE,CWHTC,4.14
36200000030643,FALSE,CBRL,1.59
36200000030650,FALSE,CWHTC,13.84
36200000030650,FALSE,CBRL,16.24
36200000030650,FALSE,CMZ,5.75
36200000030650,FALSE,CRAPE,12.63
36200000030652,FALSE,CWHTC,7.69
36200000030652,FALSE,CCEROTH,7.5
36200000030654,FALSE,CWHTC,13.92
36200000030654,FALSE,CMZ,11.82
36200000030655,FALSE,CBRL,17.02
36200000030655,FALSE,CMZ,17.47
36200000030658,FALSE,CWHTC,4.9
36200000030661,FALSE,CWHTC,6.5
36200000030661,FALSE,CBRL,5
36200000030661,FALSE,CMZ,2
36200000030661,FALSE,CVEGOF,9.5
36200000030661,FALSE,CCFL,9.5
36200000030666,FALSE,CWHTC,25.65
36200000030666,FALSE,CBRL,24.07
36200000030666,FALSE,CMZ,28.79
36200000030670,FALSE,CWHTC,30.64
36200000030670,FALSE,CCEROTH,8.86
36200000030672,FALSE,CWHTC,47.72
36200000030672,FALSE,CMZ,6.25
36200000030672,FALSE,CRAPE,6.43
36200000030674,FALSE,CWHTC,10.63
36200000030677,FALSE,CCEROTH,31.83
36200000030678,FALSE,CWHTC,4
36200000030678,FALSE,CRAPE,4.13
36200000030685,FALSE,CWHTC,68.04
36200000030685,FALSE,CMZ,92.38
36200000030685,FALSE,CRAPE,7.15
36200000030686,FALSE,CWHTC,11
36200000030690,FALSE,CWHTC,11.2
36200000030690,FALSE,CBRL,6.3
36200000030690,FALSE,CCEROTH,15.3
36200000030691,FALSE,CWHTC,23.99
36200000030695,FALSE,CWHTC,22.79
36200000030695,FALSE,CBRL,10.23
36200000030695,FALSE,CMZ,4.68
36200000030698,FALSE,CWHTC,23.38
36200000030698,FALSE,CBRL,10.6
36200000030698,FALSE,CRAPE,4.7
36200000030699,FALSE,CWHTC,3.8
36200000030699,FALSE,CBRL,2.33
36200000030699,FALSE,CCEROTH,5.78
36200000030718,FALSE,CWHTC,40.98
36200000030718,FALSE,CBRL,9.06
36200000030718,FALSE,CRAPE,5.71
36200000030720,FALSE,CWHTC,15.75
36200000030739,FALSE,CWHTC,3.5
36200000030739,FALSE,CBRL,2.6
36200000030739,FALSE,CMZ,4.84
36200000030739,FALSE,CCEROTH,7
36200000030741,FALSE,CWHTC,14.22
36200000030741,FALSE,CBRL,4.36
36200000030741,FALSE,CMZ,2.5
36200000030741,FALSE,CRAPE,4
36200000030794,FALSE,CWHTC,13.57
36200000030794,FALSE,CBRL,5.9
36200000030794,FALSE,CMZ,8
36200000030796,FALSE,CWHTC,35.63
36200000030804,FALSE,CWHTC,43.1
36200000030804,FALSE,CMZ,54.58
36200000030804,FALSE,CRAPE,7.59
36200000030834,FALSE,CWHTC,29.08
36200000030834,FALSE,CBRL,24.51
36200000030834,FALSE,CMZ,19.78
36200000030839,FALSE,CBRL,7.29
36200000030839,FALSE,CMZ,8.25
36200000030839,FALSE,CCEROTH,7.24
36200000030839,FALSE,CRAPE,10.69
36200000030844,FALSE,CWHTC,13.5
36200000030844,FALSE,CMZ,14.5
36200000030846,FALSE,CWHTC,1.9
36200000030846,FALSE,CBRL,3.27
36200000030848,FALSE,CWHTC,24.45
36200000030851,FALSE,CWHTC,29.78
36200000030851,FALSE,CMZ,10.04
36200000030851,FALSE,CRAPE,7.8
36200000030852,FALSE,CWHTC,18.41
36200000030852,FALSE,CMZ,9.4
36200000030852,FALSE,CVEGOF,32.98
36200000030852,FALSE,CCRT,6.31
36200000030852,FALSE,CVEGOTH,26.67
36200000030854,FALSE,CBRL,9.23
36200000030854,FALSE,CMZ,5.8
36200000030856,FALSE,CWHTC,19.48
36200000030856,FALSE,CMZ,1.3
36200000030856,FALSE,CCEROTH,2.12
36200000030861,FALSE,CWHTC,11.75
36200000030861,FALSE,CMZ,3.4
36200000030877,FALSE,CWHTC,17.37
36200000030877,FALSE,CBRL,12.2
36200000030877,FALSE,CMZ,18.66
36200000030878,FALSE,CBRL,5.4
36200000030884,FALSE,CWHTC,15.99
36200000030884,FALSE,CBRL,13.33
36200000030884,FALSE,CRAPE,10.07
36200000030890,TRUE,CCEROTH,6.64
36200000030907,FALSE,CWHTC,29.23
36200000030907,FALSE,CBRL,6.88
36200000030907,FALSE,CMZ,36.28
36200000030908,FALSE,CWHTC,35.23
36200000030908,FALSE,CBRL,4.87
36200000030908,FALSE,CMZ,39.88
36200000030910,FALSE,CWHTC,13.6
36200000030910,FALSE,CMZ,4
36200000030911,FALSE,CWHTC,29.07
36200000030911,FALSE,CMZ,15.37
36200000030911,FALSE,CPEA,6
36200000030912,FALSE,CWHTC,9.96
36200000030912,FALSE,CBRL,10.32
36200000030912,FALSE,COAT,2.24
36200000030913,FALSE,CWHTC,4.42
36200000030913,FALSE,CMZ,7.09
36200000030913,FALSE,CRAPE,4.09
36200000030915,FALSE,CWHTC,7.6
36200000030915,FALSE,CRAPE,9.8
36200000030916,FALSE,CBRL,10.25
36200000030916,FALSE,CPOT,40
36200000030916,FALSE,CPOTOTH,40
36200000030917,FALSE,CWHTC,18.48
36200000030917,FALSE,CMZ,11.86
36200000030918,FALSE,CBRL,3.07
36200000030920,FALSE,CWHTC,42.03
36200000030920,FALSE,CBRL,19.89
36200000030920,FALSE,COAT,0.54
36200000030920,FALSE,CMZ,18.12
36200000030920,FALSE,CRAPE,5
36200000030920,FALSE,CVEGOF,6.89
36200000030920,FALSE,CVEGOTH,6.89
36200000030922,FALSE,CWHTC,109
36200000030922,FALSE,CBRL,12.2
36200000030922,FALSE,CMZ,95
36200000030923,FALSE,CWHTC,23.37
36200000030923,FALSE,CBRL,11.6
36200000030923,FALSE,CMZ,15.85
36200000030923,FALSE,CRAPE,3.99
36200000030923,FALSE,CVEGOF,15.97
36200000030923,FALSE,CVEGOTH,15.97
36200000030926,FALSE,CWHTC,4.17
36200000030926,FALSE,CBRL,42.15
36200000030926,FALSE,COAT,0.81
36200000030927,FALSE,CWHTC,37.05
36200000030927,FALSE,CMZ,43.37
36200000030927,FALSE,CCEROTH,12.74
36200000030927,FALSE,CRAPE,16.12
36200000030927,FALSE,CVEGOF,11
36200000030927,FALSE,CVEGOTH,11
36200000030931,FALSE,CWHTC,33.25
36200000030931,FALSE,CBRL,9
36200000030931,FALSE,CPEA,9.24
36200000030931,FALSE,CRAPE,10.25
36200000030936,FALSE,CWHTC,19.05
36200000030938,FALSE,CWHTC,9.89
36200000030938,FALSE,CMZ,4.3
36200000030938,FALSE,CRAPE,5.78
36200000030939,FALSE,CWHTC,26.95
36200000030939,FALSE,CBRL,3.5
36200000030939,FALSE,CMZ,29
36200000030940,FALSE,CWHTC,27.92
36200000030940,FALSE,CMZ,30.52
36200000030940,FALSE,CRAPE,7.32
36200000030941,FALSE,CBRL,10.56
36200000030941,FALSE,CMZ,10
36200000030941,FALSE,CCEROTH,19.07
36200000030942,FALSE,CMZ,3.23
36200000030942,FALSE,CCEROTH,3.75
36200000030944,FALSE,CCEROTH,11.75
36200000030946,FALSE,CWHTC,25.91
36200000030946,FALSE,CBRL,11.8
36200000030948,FALSE,CWHTC,21.3
36200000030948,FALSE,CBRL,5.7
36200000030948,FALSE,CMZ,27.3
36200000030949,FALSE,CWHTC,42
36200000030949,FALSE,CCEROTH,26
36200000030949,FALSE,CRAPE,10
36200000030950,FALSE,CWHTC,12.3
36200000030950,FALSE,CPOT,25
36200000030950,FALSE,CPOTOTH,25
36200000030951,FALSE,CWHTC,7.85
36200000030954,FALSE,CBRL,17.22
36200000030954,FALSE,COAT,0.79
36200000030954,FALSE,CPOT,5.25
36200000030954,FALSE,CPOTOTH,5.25
36200000030955,FALSE,CWHTC,13.89
36200000030955,FALSE,CMZ,5.8
36200000030957,FALSE,CWHTC,22.93
36200000030957,FALSE,CRAPE,10.68
36200000030962,FALSE,CMZ,7
36200000030962,FALSE,CVEGOF,41.1
36200000030962,FALSE,CCFL,15
36200000030962,FALSE,CVEGOTH,26.1
36200000030963,FALSE,CVEGOF,133.26
36200000030963,FALSE,CCFL,75.68
36200000030963,FALSE,CVEGOTH,57.58
36200000030964,FALSE,CWHTC,12.93
36200000030964,FALSE,CBRL,2.49
36200000030965,FALSE,CWHTC,12.82
36200000030965,FALSE,CBRL,23.06
36200000030965,FALSE,COAT,2.35
36200000030965,FALSE,CMZ,14.5
36200000030967,FALSE,CBRL,7.8
36200000030967,FALSE,CMZ,3
36200000030967,FALSE,CVEGOF,61.2
36200000030967,FALSE,CCFL,36.5
36200000030967,FALSE,CCRT,5.5
36200000030967,FALSE,CVEGOTH,18.7
36200000030968,FALSE,CWHTC,21.8
36200000030968,FALSE,CBRL,2.7
36200000030968,FALSE,CMZ,29
36200000030969,FALSE,CWHTC,20.63
36200000030969,FALSE,CBRL,19.2
36200000030969,FALSE,CMZ,2
36200000030969,FALSE,CPEA,7.7
36200000030971,FALSE,CWHTC,7.98
36200000030972,FALSE,CWHTC,20.43
36200000030972,FALSE,CBRL,10.5
36200000030973,FALSE,CWHTC,10.6
36200000030973,FALSE,CMZ,2.4
36200000030974,FALSE,CWHTC,11.78
36200000030974,FALSE,CBRL,6.64
36200000030974,FALSE,CMZ,18.7
36200000030975,FALSE,CPEA,10.85
36200000030977,FALSE,CMZ,50
36200000030977,FALSE,CCEROTH,74
36200000030977,FALSE,CPOT,6
36200000030977,FALSE,CPOTOTH,6
36200000030977,FALSE,CSUGBT,8
36200000030977,FALSE,CRAPE,11
36200000030978,FALSE,CWHTC,40
36200000030978,FALSE,CBRL,7
36200000030978,FALSE,CMZ,30
36200000030978,FALSE,CRAPE,7.5
36200000030979,FALSE,CWHTC,9.63
36200000030979,FALSE,CMZ,34.69
36200000030981,FALSE,CWHTC,8.56
36200000030981,FALSE,CBRL,8.73
36200000030981,FALSE,CMZ,2.8
36200000030984,FALSE,CBRL,4.54
36200000030984,FALSE,CMZ,0.9
36200000030985,FALSE,CWHTC,40.64
36200000030985,FALSE,CBRL,14.1
36200000030986,FALSE,CWHTC,33.29
36200000030986,FALSE,CMZ,50.04
36200000030987,TRUE,CVEGOF,55.85
36200000030987,TRUE,CCFL,25.76
36200000030987,TRUE,CVEGOTH,30.09
36200000030990,FALSE,CWHTC,1.7
36200000030990,FALSE,CMZ,2.6
36200000030991,FALSE,CWHTC,18
36200000030991,FALSE,CMZ,9.5
36200000030993,FALSE,CBRL,12
36200000030993,FALSE,CMZ,7
36200000030993,FALSE,CCEROTH,31
36200000030995,FALSE,CBRL,12.2
36200000030995,FALSE,CMZ,8.2
36200000030995,FALSE,CVEGOF,79.7
36200000030995,FALSE,CCFL,57.9
36200000030995,FALSE,CVEGOTH,21.8
36200000030997,FALSE,CWHTC,11.94
36200000030997,FALSE,CBRL,7.11
36200000030997,FALSE,CMZ,25.29
36200000030997,FALSE,CRAPE,7.2
36200000030998,FALSE,CWHTC,1.86
36200000030998,FALSE,CBRL,8.41
3620000004033,FALSE,CWHTC,7.69
3620000004033,FALSE,CMZ,1.4
3620000004375,FALSE,CWHTC,22
3620000004375,FALSE,CMZ,28
3620000004375,FALSE,CCEROTH,2.5
3620000004416,FALSE,CWHTC,24.13
3620000004416,FALSE,CBRL,5.93
3620000004548,FALSE,CWHTC,18.4
3620000004548,FALSE,CMZ,0.8
3620000004556,FALSE,CWHTC,26.16
3620000004556,FALSE,CMZ,9.78
3620000004556,FALSE,CCEROTH,4
3620000004644,FALSE,CWHTC,16.91
3620000004644,FALSE,CBRL,2.47
3620000004702,FALSE,CWHTC,17.33
3620000004702,FALSE,CBRL,5.64
3620000004702,FALSE,CMZ,10.2
3620000004702,FALSE,CCEROTH,20.36
3620000004702,FALSE,CRAPE,12.58
3620000004745,FALSE,CWHTC,17.1
3620000004745,FALSE,CMZ,20.5
3620000004745,FALSE,CPOT,0.7
3620000004745,FALSE,CPOTOTH,0.7
3620000004745,FALSE,CVEGOF,4.85
3620000004745,FALSE,CVEGOTH,4.85
3620000004942,FALSE,CWHTC,23
3620000004942,FALSE,CMZ,20.33
3620000004942,FALSE,CCEROTH,6.22
3620000004942,FALSE,CRAPE,9
3620000004957,FALSE,CWHTC,27.21
3620000004957,FALSE,CBRL,13.99
3620000004957,FALSE,CCEROTH,3.3
3620000004965,FALSE,CWHTC,16.58
3620000004965,FALSE,CBRL,6.05
3620000004965,FALSE,CMZ,1.1
3620000005040,FALSE,CWHTC,27.19
3620000005040,FALSE,CBRL,9.69
3620000005086,FALSE,CWHTC,8.64
3620000005200,FALSE,CWHTC,22
3620000005200,FALSE,CMZ,4.7
3620000005200,FALSE,CRAPE,8
3620000005202,FALSE,CWHTC,22.8
3620000005202,FALSE,COAT,1.8
3620000005202,FALSE,CMZ,19.8
3620000005202,FALSE,CRAPE,6.1
3620000005209,FALSE,CWHTC,25.69
3620000005209,FALSE,CBRL,4.38
3620000005209,FALSE,CMZ,25.98
3620000005233,FALSE,CWHTC,22.97
3620000005233,FALSE,CMZ,9.27
3620000005233,FALSE,CCEROTH,6.9
3620000005233,FALSE,CRAPE,14
3620000005239,FALSE,CWHTC,79.5
3620000005239,FALSE,CBRL,7.8
3620000005239,FALSE,CMZ,24.65
3620000005239,FALSE,CCEROTH,21.96
3620000005239,FALSE,CRAPE,12.46
3620000005359,FALSE,CWHTC,15.02
3620000005405,FALSE,CWHTC,19.84
3620000005405,FALSE,CBRL,18
3620000005405,FALSE,CMZ,13
3620000005405,FALSE,CRAPE,6.6
3620000005414,FALSE,CWHTC,35.96
3620000005414,FALSE,CMZ,3.5
3620000005422,FALSE,CWHTC,35
3620000005422,FALSE,CBRL,11.25
3620000005422,FALSE,CMZ,24
3620000005422,FALSE,CVEGOF,6.5
3620000005422,FALSE,CVEGOTH,6.5
3620000005425,FALSE,CWHTC,54.5
3620000005425,FALSE,CCEROTH,7.62
3620000005425,FALSE,CRAPE,15.71
3620000005441,FALSE,CWHTC,7.52
3620000005496,FALSE,CWHTC,6.36
3620000005496,FALSE,CMZ,4.5
3620000005496,FALSE,CCEROTH,3.88
3620000005496,FALSE,CVEGOF,7.61
3620000005496,FALSE,CVEGOTH,7.61
3620000005622,FALSE,CWHTC,4.56
3620000005622,FALSE,CMZ,6.71
3620000005622,FALSE,CRAPE,2.49
3620000005710,FALSE,CWHTC,16.01
3620000005710,FALSE,CMZ,0.8
3620000005710,FALSE,CRAPE,4.73
3620000005710,FALSE,CVEGOF,38.47
3620000005710,FALSE,CCFL,7
3620000005710,FALSE,CCRT,4.3
3620000005710,FALSE,CVEGOTH,27.17
3620000005716,FALSE,CWHTC,17.5
3620000005716,FALSE,CMZ,3.4
3620000005725,FALSE,CWHTC,33.54
3620000005725,FALSE,CBRL,12.12
3620000005725,FALSE,COAT,12.78
3620000005725,FALSE,CMZ,19.5
3620000005725,FALSE,CVEGOF,34.14
3620000005725,FALSE,CVEGOTH,34.14
3620000005732,FALSE,CWHTC,23.37
3620000005732,FALSE,CCEROTH,4.3
3620000005759,FALSE,CWHTC,23.98
3620000005759,FALSE,CBRL,2.46
3620000005759,FALSE,CMZ,1.3
3620000005759,FALSE,CVEGOF,4.5
3620000005759,FALSE,CVEGOTH,4.5
3620000005780,FALSE,CWHTC,53
3620000005780,FALSE,CMZ,4.9
3620000005780,FALSE,CRAPE,8
3620000005951,FALSE,CWHTC,13.83
3620000005951,FALSE,CBRL,14.18
3620000005951,FALSE,CMZ,23.38
3620000005951,FALSE,CPEA,3.19
3620000005951,FALSE,CRAPE,6.24
3620000005951,FALSE,CVEGOF,6.67
3620000005951,FALSE,CVEGOTH,6.67
3620000005957,FALSE,CBRL,13.7
3620000005957,FALSE,COAT,9.32
3620000005957,FALSE,CMZ,17.75
3620000005957,FALSE,CRAPE,9.07
3620000005959,FALSE,CCEROTH,43.83
3620000005959,FALSE,CRAPE,3.2
3620000006005,FALSE,CWHTC,2.25
3620000006005,FALSE,CBRL,2.09
3620000006005,FALSE,COAT,1.42
3620000006066,FALSE,CWHTC,25.04
3620000006066,FALSE,CBRL,5.46
3620000006066,FALSE,CMZ,11.48
3620000006066,FALSE,CRAPE,4.86
3620000006133,FALSE,CWHTC,10.5
3620000006133,FALSE,CMZ,7
3620000006147,FALSE,CWHTC,15.15
3620000006147,FALSE,CCEROTH,7.22
3620000006147,FALSE,CRAPE,6.04
3620000006385,FALSE,CWHTC,42.27
3620000006385,FALSE,CBRL,29.55
3620000006385,FALSE,CMZ,34.06
3620000006385,FALSE,CPEA,9.28
3620000006521,FALSE,CCEROTH,9
3620000006540,FALSE,CWHTC,9.37
3620000006540,FALSE,CBRL,2.48
3620000006540,FALSE,CMZ,19.5
3620000006699,FALSE,CWHTC,20.93
3620000006699,FALSE,CMZ,63.26
3620000006699,FALSE,CCEROTH,5.56
3620000006711,FALSE,CWHTC,12.6
3620000006711,FALSE,CBRL,6.6
3620000006711,FALSE,CMZ,2.9
3620000006746,FALSE,CWHTC,7.81
3620000006785,FALSE,CWHTC,27.02
3620000006785,FALSE,CMZ,29.12
3620000006867,FALSE,CWHTC,12.04
3620000006867,FALSE,CMZ,11.12
36200000070000,FALSE,CWHTC,14.86
36200000070000,FALSE,CBRL,13.9
36200000070000,FALSE,CMZ,24.99
36200000070001,FALSE,CWHTC,41
36200000070001,FALSE,CMZ,29
36200000070001,FALSE,CLEG,4.2
36200000070002,FALSE,CWHTC,30.53
36200000070002,FALSE,CBRL,7.57
36200000070002,FALSE,CMZ,10.52
36200000070002,FALSE,CRAPE,14.71
36200000070003,FALSE,CWHTC,26.98
36200000070003,FALSE,CRAPE,4.71
36200000070004,FALSE,CWHTC,16.5
36200000070004,FALSE,CMZ,11.5
36200000070005,FALSE,CWHTC,12
36200000070005,FALSE,CMZ,25
36200000070005,FALSE,CRAPE,9.5
36200000070007,FALSE,CWHTC,53.7
36200000070008,FALSE,CWHTC,3.18
36200000070008,FALSE,CMZ,7.55
36200000070009,FALSE,CWHTC,25.83
36200000070009,FALSE,CMZ,29.81
36200000070009,FALSE,CCEROTH,2.12
36200000070020,FALSE,CWHTC,8.66
36200000070020,FALSE,COAT,4.75
36200000070022,FALSE,CWHTC,16.56
36200000070022,FALSE,CBRL,5.22
36200000070023,FALSE,CWHTC,69.3
36200000070023,FALSE,CBRL,4.26
36200000070023,FALSE,CCEROTH,28.95
36200000070023,FALSE,CRAPE,24.86
36200000070028,FALSE,CWHTC,39.55
