production_type,product_name,FQS,product_FQS,practice,mean,sd,nobs,q0,q5,q25,q50,q75,q95,q100,se,match,practice_subset
milk,Lait,Bleu d'Auvergne - Cantal,Lait - Bleu d'Auvergne - Cantal,feed_produced_A.3.2,38.7579085890536,16.1536509471097,54,2.07901114802581,17.098436432502,29.9114811302837,37.4819487158178,43.7657748122603,72.8400951656365,79.6454372623574,2.1982334613025,no_match,feed
milk,Lait,Bleu d'Auvergne - Cantal,Lait - Bleu d'Auvergne - Cantal,feed_produced_A.3.3,2.36051503123786,1.10987931844962,54,1,1,1.54647246234316,1.94331126188096,3.36903018883406,4.09294279323339,5.07313533907323,0.151035444792751,no_match,feed
milk,Lait,Bleu d'Auvergne - Cantal,Lait - Bleu d'Auvergne - Cantal,feed_produced_A.4.3,0.367980427268981,0.111958439396468,54,0.0425137726539758,0.21032698481994,0.280060256135105,0.383914280783511,0.441824093484403,0.506386645961178,0.645564334625199,0.01523561382887,no_match,feed
milk,Lait,Bleu d'Auvergne - Cantal,Lait - Bleu d'Auvergne - Cantal,feed_produced_A.4.5,218.768338826299,43.8038013010034,54,158.670714277223,169.000325225147,189.407774325092,210.984862387283,240.217583143911,305.343825926585,350.367400172673,5.9609423323178,no_match,feed
milk,Lait,Bleu d'Auvergne - Cantal,Lait - Bleu d'Auvergne - Cantal,feed_produced_A.5.1,49.5425677970558,55.2893868213868,54,0,0,17.7281562158621,37.3057190114511,60.0305174786282,163.612955873464,283.747609942639,7.52393255020879,no_match,feed
milk,Lait,Bleu d'Auvergne - Cantal,Lait - Bleu d'Auvergne - Cantal,feed_produced_yield,7121.99581376056,1488.17419218154,54,2277.03984819734,5010.34635850884,6608.23758396927,7121.42249704804,7702.86919401857,9789.13945324778,10315.3194496653,202.514856623518,no_match,feed
milk,Lait,Bleu d'Auvergne - Cantal,Lait - Bleu d'Auvergne - Cantal,feed_purchased_A.2.1,49.0148965414513,4.47282723550936,54,45.8914926902155,45.8914926902155,45.8914926902155,47.2361105210765,50.1035088055419,58.2218505772067,66.789295239617,0.608674690812302,no_match,feed
milk,Lait,Bleu d'Auvergne - Cantal,Lait - Bleu d'Auvergne - Cantal,feed_purchased_A.2.2,3.12013267076261,0.0975647613959461,54,2.73242376169148,2.9193034800998,3.09638701947621,3.15893292494514,3.188262767331,3.18826276733101,3.18826276733101,0.0132768823498032,no_match,feed
milk,Lait,Bleu d'Auvergne - Cantal,Lait - Bleu d'Auvergne - Cantal,feed_purchased_A.3.1,52.5264523921046,0.0502024717984422,54,52.491395685127,52.491395685127,52.491395685127,52.5064875129976,52.5386708444637,52.6297901304058,52.7259500928642,0.0068316910962581,no_match,feed
milk,Lait,Bleu d'Auvergne - Cantal,Lait - Bleu d'Auvergne - Cantal,feed_purchased_A.3.2,87.1035866213315,5.52818369034305,54,65.1353468894732,75.7242664602198,85.75811802919,89.3020743671535,90.9639526313749,90.9639526313749,90.9639526313749,0.75229051365092,no_match,feed
milk,Lait,Bleu d'Auvergne - Cantal,Lait - Bleu d'Auvergne - Cantal,feed_purchased_A.3.3,3.57964230375041,0.119290744994425,54,3.10559733154601,3.33409192851228,3.5506089069399,3.62708270293946,3.66294379354962,3.66294379354962,3.66294379354962,0.0162334142373782,no_match,feed
milk,Lait,Bleu d'Auvergne - Cantal,Lait - Bleu d'Auvergne - Cantal,feed_purchased_A.4.3,0.464366339941801,0.0425571098059851,54,0.29525025355957,0.376765962541201,0.454008642400691,0.481290756648413,0.494084241766896,0.494084241766896,0.494084241766896,0.00579128910845878,no_match,feed
milk,Lait,Bleu d'Auvergne - Cantal,Lait - Bleu d'Auvergne - Cantal,feed_purchased_A.4.5,144.291897605697,2.95087669432129,54,142.231281546486,142.231281546487,142.231281546487,143.118371794095,145.010092248619,150.366039230061,156.01827470732,0.40156345527544,no_match,feed
